Facilities,Clients,LP,MFN,OPT,LS,CFL-LP/OPT,Local Search/OPT,MFN-LP/OPT
5,50,3689.5306122448974,4330.0,4330.0,4330.0,0.8520855917424706,1.0,1.0
5,50,7426.653061224491,9039.0,9039.0,9039.0,0.8216233058108741,1.0,1.0
5,50,6840.0,6840.0,6840.0,6840.0,1.0,1.0,1.0
5,50,11242.0,11242.0,11242.0,11242.0,1.0,1.0,1.0
5,50,4763.448979591836,5377.164948453607,5659.0,5659.0,0.8417474782809394,1.0,0.950197022168865
5,50,5044.020408163262,5903.0,5903.0,5903.0,0.8544842297413623,1.0,1.0
5,50,4249.55,4544.248229904206,5147.0,5147.0,0.8256362929862056,1.0,0.8828926034397135
5,50,7168.102040816326,8948.0,8948.0,8948.0,0.8010842692016457,1.0,1.0
5,50,4816.183673469387,6686.0,6686.0,6686.0,0.7203385691698155,1.0,1.0
5,50,6005.755102040817,6803.0,6803.0,6803.0,0.8828098047980034,1.0,1.0
5,50,6897.0,6897.0,6897.0,6897.0,1.0,1.0,1.0
5,50,5965.0,5965.0,5965.0,5965.0,1.0,1.0,1.0
5,50,3997.043478260871,4835.0,4835.0,4835.0,0.826689447416933,1.0,1.0
5,50,4807.181818181818,6627.0,6627.0,6627.0,0.725393363238542,1.0,1.0
5,50,3875.5918367346935,4584.0,4584.0,4584.0,0.8454606973679524,1.0,1.0
5,50,5598.04761904762,6435.0,6435.0,6435.0,0.8699374699374701,1.0,1.0
5,50,11481.142857142857,13058.0,13058.0,13058.0,0.8792420628842745,1.0,1.0
5,50,4691.0,4691.0,4691.0,4691.0,1.0,1.0,1.0
5,50,4653.020408163266,4653.020408163266,6105.0,6105.0,0.762165505022648,1.0,0.762165505022648
5,50,4231.632653061224,5075.0,5075.0,5075.0,0.8338192419825072,1.0,1.0
5,50,3682.714285714286,5307.0,5307.0,5307.0,0.693935233788258,1.0,1.0
5,50,4282.6875,4793.0,4793.0,4793.0,0.8935296265387023,1.0,1.0
5,50,4736.448979591836,8012.0,8012.0,8012.0,0.5911693683963849,1.0,1.0
5,50,4510.2040816326535,6386.0,6386.0,6386.0,0.7062643410010419,1.0,1.0
5,50,5707.22448979592,7248.0,7248.0,7248.0,0.7874205973780243,1.0,1.0
5,50,8664.142857142855,10405.0,10405.0,10405.0,0.8326903274524609,1.0,1.0
5,50,9848.0,9848.0,9848.0,9848.0,1.0,1.0,1.0
5,50,6145.0,6145.0,6145.0,6145.0,1.0,1.0,1.0
5,50,20010.0,20010.0,20010.0,20010.0,1.0,1.0,1.0
5,50,5070.244897959185,6697.0,6697.0,6697.0,0.7570919662474519,1.0,1.0
5,50,5844.489795918365,6675.0,6675.0,6675.0,0.8755789956432009,1.0,1.0
5,50,4757.625,5657.0,5657.0,5657.0,0.8410155559483825,1.0,1.0
5,50,12174.265306122448,19509.618556701033,19806.0,19806.0,0.6146756188085655,1.0,0.9850357748511074
5,50,3896.3500000000013,4969.0,5258.0,5258.0,0.741032712057817,1.0,0.9450361354127045
5,50,7320.714285714285,8135.0,8135.0,8135.0,0.8999034155764334,1.0,1.0
5,50,5348.653061224491,6178.0,6178.0,6178.0,0.8657580222117984,1.0,1.0
5,50,3893.30612244898,4603.0,4603.0,4603.0,0.8458192749183099,1.0,1.0
5,50,4689.68,5103.5,5282.0,5282.0,0.887860658841348,1.0,0.9662059825823551
5,50,7807.918367346938,11449.60824742268,11553.0,11553.0,0.6758347067728675,1.0,0.9910506576147045
5,50,10941.448979591838,18533.0,18533.0,18533.0,0.5903765704198909,1.0,1.0
5,50,7007.326530612246,10746.0,10746.0,10746.0,0.6520869654394422,1.0,1.0
5,50,6579.306122448979,12947.711340206188,14104.0,14104.0,0.46648511928878184,1.0,0.918016969668618
5,50,6349.0,6349.0,6349.0,6349.0,1.0,1.0,1.0
5,50,3742.61224489796,4354.0,4354.0,4354.0,0.8595802124248875,1.0,1.0
5,50,20981.0,20981.0,20981.0,20981.0,1.0,1.0,1.0
5,50,4976.755102040816,5749.0,5749.0,5749.0,0.8656731782989766,1.0,1.0
5,50,5361.469387755104,7101.0,7101.0,7101.0,0.7550301912061829,1.0,1.0
5,50,5979.787234042554,8392.0,8392.0,8392.0,0.7125580593473014,1.0,1.0
5,50,4917.75,5163.0,5163.0,5163.0,0.9524985473561882,1.0,1.0
5,50,5452.714285714285,12077.082474226805,12709.0,12709.0,0.4290435349527331,1.0,0.9502779506040447
5,50,4924.2857142857165,5741.0,5741.0,5741.0,0.8577400651952127,1.0,1.0
5,50,13381.0,13381.0,13381.0,13381.0,1.0,1.0,1.0
5,50,4513.652173913045,7052.0,7106.0,7106.0,0.6351888789632768,1.0,0.9924007880664227
5,50,5327.2448979591845,6106.0,6106.0,6106.0,0.8724606776873869,1.0,1.0
5,50,4470.285714285715,6132.0,6132.0,6132.0,0.7290094119839717,1.0,1.0
5,50,4196.591836734693,11756.0,11756.0,11756.0,0.35697446722819776,1.0,1.0
5,50,20440.0,20440.0,20440.0,20440.0,1.0,1.0,1.0
5,50,19098.85714285714,19446.80412371134,19737.0,19737.0,0.9676676872299307,1.0,0.9852968598931621
5,50,4507.265306122449,5380.0,5380.0,5380.0,0.8377816554130947,1.0,1.0
5,50,4327.265306122449,6219.0,6219.0,6219.0,0.69581368485648,1.0,1.0
5,50,4232.105263157895,4979.0,4979.0,4979.0,0.8499910148941344,1.0,1.0
5,50,11277.510204081631,11868.0,11868.0,11868.0,0.9502452143648156,1.0,1.0
5,50,5009.588235294117,5517.0,5517.0,5517.0,0.9080275938542899,1.0,1.0
5,50,4131.34693877551,7896.0,7896.0,7896.0,0.5232202303413767,1.0,1.0
5,50,4144.204081632651,5009.0,5009.0,5009.0,0.8273515834762729,1.0,1.0
5,50,3993.714285714286,5832.0,5832.0,5832.0,0.684793258867333,1.0,1.0
5,50,19964.95918367347,20533.0,20533.0,20533.0,0.9723352254260688,1.0,1.0
5,50,10703.061224489797,11307.175257731957,11443.0,11443.0,0.9353369941876952,1.0,0.9881303205218873
5,50,5729.0,5729.0,5729.0,5729.0,1.0,1.0,1.0
5,50,10738.367346938776,11176.639175257733,11511.0,11511.0,0.9328787548378747,1.0,0.9709529298286624
5,50,3996.30612244898,4287.155127081507,4746.0,4746.0,0.842036688253051,1.0,0.9033196643660992
5,50,4921.755102040817,19332.0,19332.0,19332.0,0.2545910977674745,1.0,1.0
5,50,4780.0,4780.0,4780.0,4780.0,1.0,1.0,1.0
10,25,2547.166666666667,4340.0,4340.0,4342.0,0.5869047619047619,1.0004608294930875,1.0
10,25,2284.25,3132.0,3132.0,3132.0,0.7293263090676884,1.0,1.0
10,25,2839.5,3783.0,4075.0,4075.0,0.6968098159509203,1.0,0.9283435582822086
10,25,2384.0,2520.4629629629635,2907.0,2907.0,0.8200894392844857,1.0,0.8670323230006755
10,25,2368.75,3234.0,3234.0,3234.0,0.732452071737786,1.0,1.0
10,25,2329.333333333333,2596.575,3099.0,3099.0,0.7516403140798106,1.0,0.8378751210067763
